,player_name,yr_numerical,conf,TS_per,bpm,drafted
2289,Brandon Morley,4.0,WAC,61.27,-0.799164,0
2290,Brandon Morris,4.0,Amer,60.39,2.67164,0
2291,Brandon Murphy,4.0,MVC,62.29,1.79242,0
2292,Brandon Nazione,4.0,MAC,60.42,1.71862,0
2293,Brandon Neel,3.0,Horz,32.37,-5.49476,0
2294,Brandon Nevens,4.0,BW,52.22,-2.29859,0
2295,Brandon Newman,4.0,SB,72.56,-0.0122176,0
2296,Brandon Oliver,4.0,MEAC,50.63,-8.65005,0
2297,Brandon Parks,4.0,MAC,52.93,-1.99115,0
2298,Brandon Parrish,4.0,B12,55.72,3.13731,0
2299,Brandon Patterson,4.0,SB,48.64,0.932066,0
2300,Brandon Paul,4.0,B10,52.97,6.30988,0
2301,Brandon Peel,4.0,NEC,49.57,-0.983402,0
2302,Brandon Penn,4.0,MAAC,52.91,1.58138,0
2303,Brandon Perry,3.0,WCC,51.98,-3.44411,0
2304,Brandon Peters,1.0,SB,44.36,-4.19737,0
2305,Brandon Peterson,4.0,SB,55.81,2.80203,0
2306,Brandon Pokley,4.0,MAC,58.04,-0.225168,0
2307,Brandon Porter,2.0,MWC,55.87,-2.80002,0
2308,Brandon Powell,3.0,NEC,40.26,-3.16108,0
2309,Brandon Price,2.0,CUSA,38.22,-11.0134,0
2310,Brandon Provost,4.0,GWC,60.0,1.23204,0
2311,Brandon Pye,4.0,Slnd,52.93,-1.67742,0
2312,Brandon Rachal,4.0,Amer,52.9,4.81483,0
2313,Brandon Randolph,4.0,WAC,53.11,0.478988,0
2314,Brandon Reed,4.0,SB,50.48,-1.28882,0
2315,Brandon Reese,4.0,BE,30.91,-3.39344,0
2316,Brandon Regis,4.0,Slnd,32.67,-9.30723,0
2317,Brandon Richardson,4.0,B10,53.76,2.26967,0
2318,Brandon Riley,4.0,MEAC,49.17,-5.68403,0
2319,Brandon Roberts,3.0,SB,40.0,-9.73776,0
2320,Brandon Robinson,4.0,ACC,57.32,5.49472,0
2321,Brandon Rogers,4.0,SWAC,50.65,-8.04231,0
2322,Brandon Romain,3.0,Horz,34.48,-13.0924,0
2323,Brandon Rosser,4.0,BW,53.85,-1.43448,0
2324,Brandon Rozzell,4.0,CAA,57.09,4.87791,0
2325,Brandon Rush,2.0,NEC,60.7,-0.812533,0
2326,Brandon Sampay,4.0,MVC,54.72,2.64242,0
2327,Brandon Sampson,3.0,SEC,59.74,2.1652,0
2328,Brandon Scott,1.0,BW,33.61,-7.87642,0
2329,Brandon Sebirumbi,4.0,SC,58.41,-0.268608,0
2330,Brandon Sherrod,4.0,Ivy,58.91,4.76736,0
2331,Brandon Shingles,4.0,OVC,47.91,-0.7755,0
2332,Brandon Slater,3.0,BE,57.14,5.7783,0
2333,Brandon Smalls,4.0,MEAC,49.69,-3.04629,0
2334,Brandon Smith,4.0,Sum,52.77,-3.09726,0
2335,Brandon Spearman,4.0,BW,56.13,2.2191,0
2336,Brandon Sperling,2.0,WAC,41.07,-6.12526,0
2337,Brandon St. Louis,3.0,MEAC,43.32,-3.7208,0
2338,Brandon Stewart,4.0,MEAC,46.78,-4.94296,0
2339,Brandon Stone,2.0,A10,33.33,-8.00337,0
2340,Brandon Stroud,1.0,ASun,43.97,-2.71784,0
2341,Brandon Suggs,3.0,WAC,54.05,2.00116,0
2342,Brandon Swaby,2.0,Slnd,60.71,-1.21255,0
2343,Brandon Swannegan,4.0,Amer,59.46,2.35551,0
2344,Brandon Tabb,4.0,MEAC,56.76,-0.847515,0
2345,Brandon Taylor,4.0,P12,53.55,4.10375,0
2346,Brandon Thomas,3.0,BW,32.65,-7.33818,0
2347,Brandon Thompson,4.0,NEC,54.69,2.34422,0
2348,Brandon Triche,4.0,BE,51.83,4.7367,0
2349,Brandon Tunnell,4.0,MEAC,52.25,-4.57907,0
2350,Brandon Ubel,4.0,B10,55.08,3.80456,0
2351,Brandon Vanover,2.0,Slnd,33.33,-13.1041,0
2352,Brandon Vega,3.0,BSth,49.72,-5.7908,0
2353,Brandon Venturini,4.0,Pat,52.03,0.551543,0
2354,Brandon Wade,1.0,A10,29.68,-9.32791,0
2355,Brandon Walters,4.0,MAAC,48.6,-2.20729,0
2356,Brandon Watkins,4.0,B12,57.15,3.30762,0
2357,Brandon Webb,4.0,SWAC,56.65,-1.79903,0
2358,Brandon Webster,3.0,WAC,65.69,-0.0499767,0
2359,Brandon West,4.0,SWAC,60.01,3.02823,0
2360,Brandon Wheeless,4.0,MEAC,50.87,-1.81012,0
2361,Brandon White,4.0,SWAC,42.51,-7.87362,0
2362,Brandon Whitney,1.0,BSky,52.86,-1.07503,0
2363,Brandon Wiley,4.0,WAC,37.5,-5.89373,0
2364,Brandon Williams,4.0,ASun,44.35,-5.06506,0
2365,Brandon Wilson,3.0,SWAC,43.62,-12.2087,0
2366,Brandon Wood,4.0,B10,55.96,5.81996,0
2367,Brandon Wright,2.0,SWAC,44.9,-5.48965,0
2368,Brandon Young,4.0,BE,51.43,1.90289,0
2369,Brandon Younger,3.0,BSth,48.48,-2.18018,0
2370,Brandone Francis,4.0,B12,48.03,3.96661,0
2371,Brandone Francis-Ramirez,1.0,SEC,26.78,-3.25286,0
2372,Brandonn Kamga,3.0,BSth,51.31,0.0578515,0
2373,Brandton Chatfield,1.0,P12,66.67,-7.71215,0
2374,Brandyn Curry,4.0,Ivy,55.97,6.29136,0
2375,Branford Jones,3.0,BW,44.16,-0.851416,0
2376,Branimir Mikulic,4.0,BSth,58.59,-1.2592,0
2377,Brannen Greene,2.0,B12,62.74,5.05112,0
2378,Brant Leitnaker,3.0,MVC,53.16,0.0628682,0
2379,Brantly Stevenson,1.0,BW,53.35,-0.906496,0
2380,Brauhnye' Turner,2.0,SWAC,33.33,-13.7804,0
2381,Braun Hartfield,4.0,WCC,51.15,0.584856,0
2382,Brawley Chisholm,4.0,MAC,47.59,-3.60384,0
2383,Braxton Beverly,4.0,ACC,58.45,3.17917,0
2384,Braxton Bonds,4.0,Slnd,44.39,-0.0995477,0
2385,Braxton Dupree,3.0,CAA,52.8,-5.08042,0
2386,Braxton Huggins,4.0,MWC,56.62,1.47112,0
2387,Braxton Key,4.0,ACC,48.49,5.50489,0
2388,Braxton Meah,1.0,MWC,62.17,-1.10915,0
2389,Braxton Ogbueze,4.0,CUSA,52.87,-1.60517,0
2390,Braxton Shaw,4.0,OVC,50.23,-3.15391,0
2391,Braxton Tucker,4.0,BSky,52.86,-4.74124,0
2392,Bray Barnes,3.0,WAC,67.8,6.76667,0
2393,Brayan Au,3.0,SB,46.33,-4.00087,0
2394,Brayden Carlson,4.0,Sum,57.83,1.06047,0
2395,Brayden Holker,1.0,BSky,57.75,-7.30144,0
2396,Brayden Parker,2.0,BSky,51.67,0.757258,0
2397,Braylon Lazare,4.0,SB,56.6,-2.2032,0
2398,Braylon Rayson,4.0,MAC,53.0,-2.82613,0
2399,Brayon Blake,4.0,BSky,58.5,1.00732,0
2400,Breamon Richard,4.0,BW,38.39,-6.64926,0
2401,Breaon Brady,4.0,Amer,59.33,5.7923,0
2402,Breein Tyree,4.0,SEC,55.2,2.68194,0
2403,Breki Gylfason,1.0,SB,67.71,-0.270858,0
2404,Brekkott Chapman,4.0,BSky,60.15,3.54138,0
2405,Brendan Adams,3.0,BE,44.57,1.9989,0
2406,Brendan Bailey,2.0,BE,53.1,5.62386,0
2407,Brendan Bald,3.0,AE,41.99,-4.50847,0
2408,Brendan Barry,4.0,Amer,64.97,3.12793,0
2409,Brendan Casper,4.0,A10,48.31,0.846933,0
2410,Brendan Connolly,4.0,Ivy,51.28,-0.865193,0
2411,Brendan Harrick,2.0,BW,41.41,-7.49801,0
2412,Brendan Keane,3.0,BSky,29.68,-8.87379,0
2413,Brendan Kilpatrick,2.0,AE,50.59,-4.47986,0
2414,Brendan Lane,4.0,WCC,57.19,4.20331,0
2415,Brendan McGuire,2.0,MAAC,57.12,-1.92327,0
2416,Brendan McKillop,4.0,SC,55.82,2.57358,0
2417,Brendan Medley-Bacon,3.0,A10,29.54,-9.0921,0
2418,Brendan Newton,1.0,ASun,63.83,-2.44633,0
2419,Brendan Paul,2.0,ACC,30.0,-12.8667,0
2420,Brendan Rumel,2.0,BSky,51.09,-4.39501,0
2421,Brendan Sherrer,3.0,P10,66.67,-2.13512,0
2422,Brendan Sullivan,4.0,AE,32.69,-3.76411,0
2423,Brendan Thiele,2.0,Pat,61.86,-7.42103,0
2424,Brendan Walker,4.0,ASun,36.51,-5.47486,0
2425,Brendan Westendorf,4.0,WAC,52.96,1.44524,0
2426,Brenden Evans,4.0,WAC,45.24,-4.33322,0
2427,Brenden Glapion,3.0,P12,63.26,1.2054,0
2428,Brenden Morris,4.0,BSky,50.0,-12.7751,0
2429,Brenden Tucker,2.0,CAA,50.07,-5.17359,0
2430,Brendon Brooks,4.0,SWAC,48.5,-7.48211,0
2431,Brendon Ganaway,2.0,SWAC,74.27,-6.36897,0
2432,Brendon Gooch,3.0,MVC,50.22,-0.203567,0
2433,Brendon Knox,4.0,SEC,62.91,3.17253,0
2434,Brendon Lavender,4.0,P12,68.41,2.28678,0
2435,Brendon Lyn,2.0,ind,36.53,-10.36,0
2436,Brendon Myles,4.0,MEAC,46.51,-4.89616,0
2437,Brendyn Taylor,3.0,WCC,46.96,-2.90055,0
2438,Brennan Besser,4.0,ACC,28.78,-6.62779,0
2439,Brennan Cougill,4.0,Horz,52.93,1.29754,0
2440,Brennan Doty,2.0,Slnd,50.82,-15.2144,0
2441,Brennan Gillis,2.0,Horz,57.05,-1.62919,0
2442,Brennan Votel,4.0,Ivy,51.08,-4.68917,0
2443,Brennan Wyatt,3.0,Pat,42.17,-4.79676,0
2444,Brennen Melvin,1.0,A10,34.26,-4.10509,0
2445,Brent Arrington,4.0,OVC,43.77,1.48256,0
2446,Brent Benson,4.0,Slnd,59.01,0.919731,0
2447,Brent Calhoun,4.0,Sum,58.26,-1.05958,0
2448,Brent Davis,1.0,SC,44.1,-5.81327,0
